P412 | -92.518500 | 31.800600
F317 | -160.452700 | 41.789800
P413 | -98.471900 | 5.953400
F318 | -64.499900 | 95.952800
P414 | -123.490900 | 25.019000
P415 | -69.869900 | 53.621000
F319 | -63.214400 | 1.285500
P416 | -2.705000 | 67.164900
P417 | -4.833300 | 2.128300
P418 | -7.728700 | 2.895400
P419 | -71.482500 | 63.753800
F320 | -167.622500 | 104.408100
P420 | -220.211800 | 148.729300
F321 | -2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
F322 | -154.225600 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
P421 | -232.696800 | 12.485000
P422 | -233.843000 | 1.146200
F323 | -146.677700 | 7.547900
P423 | -192.952000 | 40.891000
P424 | -227.905000 | 34.953000
P425 | -217.771900 | 10.133100
F324 | -178.555300 | 31.877600
P426 | -235.670800 | 17.898900
P427 | -239.333400 | 3.662600
F325 | -182.555800 | 4.000500
P428 | -260.515700 | 21.182300
F326 | -221.554200 | 38.998400
P429 | -248.442000 | 12.073700
F327 | -378.680100 | 157.125900
F328 | -1851.674900 | 1472.994800
P430 | -142.132000 | 106.310000
F329 | -269.403400 | 1582.271500
P431 | -242.406500 | 100.274500
P432 | -120.942000 | 121.464500
P433 | -236.358200 | 115.416200
P434 | -273.360100 | 37.001900
F330 | -25.464200 | 243.939200
F331 | -29.393900 | 3.929700
