P297 | 179141.143800 | 71.777300 | 210.000000
P298 | 179142.166100 | 1.022300 | 205.000000
F247 | 179027.816800 | 164.459200 | 100.000000
F248 | 178937.637300 | 90.179500 | 0.000000
F249 | 179234.054600 | 296.417300 | 175.000000
F250 | 179148.086500 | 85.968100 | 180.000000
P299 | 179196.167000 | 54.000900 | 200.000000
F251 | 179152.298000 | 4.211500 | 185.000000
P300 | 179139.144900 | 57.022100 | 215.000000
P301 | 179247.009300 | 107.864400 | 215.000000
P302 | 179273.345900 | 26.336600 | 220.000000
P303 | 179165.206900 | 108.139000 | 205.000000
F252 | 179185.302700 | 33.004700 | 185.000000
P304 | 179116.470300 | 48.736600 | 205.000000
P305 | 179120.712300 | 4.242000 | 220.000000
P306 | 179150.802600 | 30.090300 | 210.000000
P307 | 179099.868800 | 50.933800 | 220.000000
P308 | 179120.193500 | 20.324700 | 200.000000
F253 | 179111.160300 | 74.142400 | 195.000000
P309 | 179132.888800 | 12.695300 | 210.000000
P310 | 179148.376500 | 15.487700 | 200.000000
P311 | 179167.968800 | 19.592300 | 200.000000
P312 | 179143.219000 | 24.749800 | 210.000000
F254 | 179158.905000 | 47.744700 | 195.000000
P313 | 179171.981800 | 28.762800 | 210.000000
P314 | 179128.128100 | 43.853700 | 200.000000
P315 | 179208.953900 | 80.825800 | 210.000000
F255 | 179224.914600 | 66.009600 | 190.000000
F256 | 179226.059000 | 1.144400 | 195.000000
P316 | 179355.926500 | 146.972600 | 215.000000
F257 | 179292.999300 | 66.940300 | 195.000000
F258 | 179042.648300 | 250.351000 | 180.000000
F259 | 179185.943600 | 143.295300 | 195.000000
P317 | 179069.625900 | 286.300600 | 220.000000
P318 | 179174.835200 | 105.209300 | 205.000000
P319 | 179177.063000 | 2.227800 | 200.000000
P320 | 179229.690600 | 52.627600 | 205.000000
P321 | 179338.836700 | 109.146100 | 225.000000
P322 | 179202.011100 | 136.825600 | 210.000000
F260 | 179208.267200 | 22.323600 | 165.000000
P323 | 179221.572900 | 19.561800 | 205.000000
F261 | 179310.882600 | 102.615400 | 190.000000
P324 | 179476.913500 | 255.340600 | 225.000000
F262 | 179370.712300 | 59.829700 | 190.000000
F263 | 179255.340600 | 115.371700 | 190.000000
F264 | 179375.412000 | 120.071400 | 180.000000
F265 | 179253.418000 | 121.994000 | 190.000000
F266 | 179405.624400 | 152.206400 | 195.000000
P325 | 179221.008300 | 255.905200 | 205.000000
P326 | 179334.030200 | 113.021900 | 200.000000
P327 | 179251.419100 | 82.611100 | 210.000000
P328 | 179237.228400 | 14.190700 | 210.000000
P329 | 179244.278000 | 7.049600 | 215.000000
F267 | 179267.517100 | 138.107300 | 70.000000
F268 | 179216.415400 | 51.101700 | 85.000000
F269 | 179214.889500 | 1.525900 | 190.000000
F270 | 179281.021100 | 66.131600 | 90.000000
F271 | 178933.502200 | 347.518900 | 5.000000
F272 | 179216.003400 | 282.501200 | 70.000000
P330 | 179277.572600 | 33.294600 | 230.000000
F273 | 179339.523300 | 123.519900 | 185.000000
F274 | 179260.406500 | 79.116800 | 180.000000
F275 | 179311.752300 | 51.345800 | 195.000000
P331 | 179321.838400 | 44.265800 | 225.000000
P332 | 179392.669700 | 70.831300 | 200.000000
P333 | 179304.595900 | 88.073800 | 210.000000
F276 | 179373.382600 | 61.630300 | 195.000000
F277 | 179316.040000 | 57.342600 | 175.000000
P334 | 179299.606300 | 4.989600 | 220.000000
P335 | 179387.771600 | 88.165300 | 200.000000
P336 | 179469.390900 | 81.619300 | 210.000000
P337 | 179469.848600 | 0.457700 | 215.000000
F278 | 179363.830600 | 47.790600 | 195.000000
F279 | 179317.382800 | 46.447800 | 165.000000
P338 | 179310.058600 | 159.790000 | 215.000000
P339 | 179222.732500 | 87.326100 | 210.000000
F280 | 179313.018800 | 4.364000 | 95.000000
F281 | 179249.816900 | 63.201900 | 10.000000
F282 | 179228.714000 | 21.102900 | 65.000000
F283 | 179291.076700 | 62.362700 | 175.000000
P340 | 179454.330400 | 231.597900 | 200.000000
P341 | 179441.848800 | 12.481600 | 210.000000
P342 | 179614.349400 | 172.500600 | 210.000000
P343 | 179354.263300 | 260.086100 | 230.000000
F284 | 179335.022000 | 43.945300 | 115.000000
F285 | 179259.506200 | 75.515800 | 65.000000
F286 | 179419.250500 | 159.744300 | 190.000000
F287 | 179338.607800 | 80.642700 | 195.000000
P344 | 179453.521700 | 99.258400 | 230.000000
F288 | 179305.069000 | 33.538800 | 190.000000
P345 | 179514.694200 | 61.172500 | 210.000000
P346 | 179451.263400 | 63.430800 | 200.000000
P347 | 179400.299100 | 50.964300 | 210.000000
F289 | 179397.766100 | 92.697100 | 185.000000
F290 | 179031.097400 | 366.668700 | 25.000000
F291 | 179488.952600 | 457.855200 | 195.000000
P348 | 179447.891200 | 47.592100 | 205.000000
F292 | 179426.742600 | 62.210000 | 180.000000
F293 | 179413.589500 | 13.153100 | 190.000000
P349 | 179393.569900 | 54.321300 | 200.000000
P350 | 179447.631800 | 54.061900 | 200.000000
P351 | 179492.309600 | 44.677800 | 225.000000
F294 | 179406.295800 | 7.293700 | 195.000000
F295 | 178899.902300 | 506.393500 | 5.000000
P352 | 179495.452900 | 3.143300 | 200.000000
F296 | 179407.119800 | 507.217500 | 185.000000
P353 | 179491.424600 | 4.028300 | 200.000000
P354 | 179431.228600 | 60.196000 | 205.000000
P355 | 179476.303100 | 45.074500 | 235.000000
F297 | 179439.193700 | 32.073900 | 195.000000
F298 | 179568.145800 | 128.952100 | 190.000000
F299 | 179430.542000 | 137.603800 | 180.000000
P356 | 179446.991000 | 29.312100 | 200.000000
P357 | 179487.426800 | 40.435800 | 210.000000
P358 | 179435.333300 | 52.093500 | 205.000000
F300 | 179253.585800 | 176.956200 | 95.000000
F301 | 179194.229100 | 59.356700 | 0.000000
F302 | 179158.004800 | 36.224300 | 10.000000
P359 | 179529.663100 | 94.329800 | 210.000000
F303 | 179376.739500 | 218.734700 | 195.000000
P360 | 179530.395500 | 0.732400 | 255.000000
F304 | 179455.535900 | 78.796400 | 190.000000
F305 | 179658.889800 | 203.353900 | 45.000000
F306 | 179655.990600 | 2.899200 | 185.000000
F307 | 179490.615800 | 165.374800 | 195.000000
P361 | 179545.684800 | 15.289300 | 215.000000
F308 | 179724.456800 | 233.841000 | 190.000000
P362 | 179756.301900 | 210.617100 | 215.000000
P363 | 179675.750700 | 80.551200 | 200.000000
P364 | 179680.709800 | 4.959100 | 225.000000
F309 | 179443.771400 | 280.685400 | 105.000000
F310 | 179399.231000 | 44.540400 | 25.000000
P365 | 179581.695600 | 99.014200 | 205.000000
F311 | 179532.684300 | 133.453300 | 190.000000
P366 | 179552.963300 | 28.732300 | 200.000000
P367 | 179546.905500 | 6.057800 | 200.000000
P368 | 179538.467400 | 8.438100 | 215.000000
F312 | 179479.644800 | 53.039500 | 190.000000
F313 | 179046.524000 | 433.120800 | 10.000000
F314 | 179577.804600 | 531.280600 | 195.000000
F315 | 179573.700000 | 4.104600 | 190.000000
F316 | 179620.071400 | 46.371400 | 185.000000
P369 | 179540.924100 | 2.456700 | 205.000000
P370 | 179540.084800 | 0.839300 | 205.000000
F317 | 179533.081100 | 86.990300 | 180.000000
P371 | 179612.731900 | 72.647100 | 235.000000
P372 | 179646.301300 | 33.569400 | 220.000000
P373 | 179542.144800 | 104.156500 | 205.000000
F318 | 179652.725200 | 119.644100 | 185.000000
P374 | 179552.536000 | 10.391200 | 210.000000
P375 | 179585.556000 | 33.020000 | 210.000000
P376 | 179509.094200 | 76.461800 | 205.000000
P377 | 179527.191200 | 18.097000 | 200.000000
F319 | 178869.674700 | 783.050500 | 0.000000
F320 | 179546.814000 | 677.139300 | 190.000000
F321 | 179551.055900 | 4.241900 | 195.000000
P378 | 179516.586300 | 10.604900 | 235.000000
F322 | 179553.970300 | 2.914400 | 105.000000
F323 | 179476.394700 | 77.575600 | 55.000000
F324 | 179558.075000 | 81.680300 | 45.000000
F325 | 179557.449300 | 0.625700 | 170.000000
P379 | 179610.168500 | 93.582200 | 205.000000
P380 | 179539.245600 | 70.922900 | 225.000000
F326 | 179566.421500 | 8.972200 | 185.000000
P381 | 179557.922400 | 18.676800 | 230.000000
P382 | 179523.376500 | 34.545900 | 200.000000
P383 | 179615.173300 | 91.796800 | 230.000000
P384 | 179551.010100 | 64.163200 | 200.000000
F327 | 179614.456200 | 48.034700 | 185.000000
P385 | 179635.009800 | 83.999700 | 210.000000
F328 | 179585.510300 | 28.945900 | 195.000000
P386 | 179601.272600 | 33.737200 | 205.000000
P387 | 179595.321700 | 5.950900 | 210.000000
P388 | 179577.606200 | 17.715500 | 200.000000
P389 | 179642.807000 | 65.200800 | 220.000000
F329 | 179634.521500 | 49.011200 | 190.000000
P390 | 179615.249600 | 27.557400 | 200.000000
F330 | 179524.292000 | 110.229500 | 195.000000
P391 | 179806.778000 | 191.528400 | 215.000000
P392 | 179623.321500 | 183.456500 | 200.000000
P393 | 179639.083900 | 15.762400 | 240.000000
F331 | 179569.976800 | 45.684800 | 195.000000
P394 | 179627.807600 | 11.276300 | 210.000000
F332 | 179664.489700 | 94.512900 | 190.000000
P395 | 179653.488200 | 25.680600 | 200.000000
F333 | 179632.614100 | 31.875600 | 190.000000
F334 | 179015.396100 | 617.218000 | 0.000000
F335 | 179679.214500 | 663.818400 | 180.000000
P396 | 179669.097900 | 15.609700 | 210.000000
P397 | 179765.899700 | 96.801800 | 235.000000
F336 | 179685.928300 | 6.713800 | 195.000000
P398 | 179767.715500 | 1.815800 | 220.000000
F337 | 179663.894700 | 22.033600 | 195.000000
F338 | 179743.179300 | 79.284600 | 195.000000
F339 | 179681.030300 | 62.149000 | 190.000000
P399 | 179691.894500 | 75.821000 | 220.000000
P400 | 179592.804000 | 99.090500 | 200.000000
P401 | 179824.279800 | 231.475800 | 205.000000
F340 | 179690.719600 | 9.689300 | 145.000000
P402 | 179890.792800 | 66.513000 | 255.000000
F341 | 179588.302600 | 102.417000 | 185.000000
P403 | 179694.809000 | 195.983800 | 210.000000
F342 | 179682.342500 | 94.039900 | 195.000000
F343 | 179714.798000 | 32.455500 | 90.000000
F344 | 179697.799700 | 16.998300 | 25.000000
F345 | 179688.629200 | 9.170500 | 55.000000
F346 | 179714.736900 | 26.107700 | 190.000000
P404 | 179671.249400 | 23.559600 | 210.000000
P405 | 179688.797000 | 17.547600 | 200.000000
F347 | 179694.412200 | 20.324700 | 125.000000
F348 | 179680.343600 | 14.068600 | 105.000000
F349 | 179713.943500 | 33.599900 | 175.000000
P406 | 179730.453500 | 41.656500 | 225.000000
F350 | 179680.175800 | 33.767700 | 175.000000
P407 | 179745.529200 | 15.075700 | 210.000000
F351 | 179645.752000 | 34.423800 | 180.000000
P408 | 179737.960800 | 7.568400 | 245.000000
F352 | 179651.336700 | 5.584700 | 180.000000
P409 | 179778.305100 | 40.344300 | 240.000000
F353 | 179685.318000 | 33.981300 | 180.000000
P410 | 179731.094400 | 47.210700 | 210.000000
F354 | 179635.376000 | 49.942000 | 170.000000
F355 | 179110.961900 | 524.414100 | 5.000000
F356 | 179738.891600 | 627.929700 | 195.000000
F357 | 179679.580700 | 59.310900 | 190.000000
P411 | 179916.976900 | 185.882500 | 210.000000
F358 | 179775.146500 | 95.565800 | 195.000000
P412 | 179787.323000 | 129.653900 | 225.000000
P413 | 179817.581200 | 30.258200 | 200.000000
F359 | 179845.520000 | 70.373500 | 135.000000
F360 | 179833.084100 | 12.435900 | 75.000000
P414 | 179812.805200 | 4.776000 | 200.000000
F361 | 179807.403600 | 25.680500 | 195.000000
F362 | 180118.301400 | 310.897800 | 190.000000
P415 | 180131.317100 | 318.511900 | 220.000000
P416 | 179842.880200 | 288.436900 | 200.000000
P417 | 179889.450100 | 46.569900 | 215.000000
P418 | 179827.163700 | 62.286400 | 215.000000
P419 | 179840.484600 | 13.320900 | 225.000000
F363 | 179831.863400 | 286.438000 | 185.000000
P420 | 179863.159200 | 22.674600 | 225.000000
F364 | 180032.913200 | 201.049800 | 190.000000
F365 | 179908.493000 | 124.420200 | 195.000000
P421 | 179852.661100 | 10.498100 | 210.000000
P422 | 179854.309100 | 1.648000 | 230.000000
F366 | 179770.675700 | 137.817300 | 195.000000
P423 | 179821.914700 | 32.394400 | 220.000000
P424 | 179865.066500 | 43.151800 | 205.000000
P425 | 179972.213700 | 107.147200 | 220.000000
P426 | 179882.431000 | 89.782700 | 200.000000
F367 | 179955.612200 | 184.936500 | 190.000000
P427 | 179822.998000 | 59.433000 | 215.000000
P428 | 179846.603400 | 23.605400 | 220.000000
P429 | 179865.646400 | 19.043000 | 225.000000
P430 | 179853.179900 | 12.466500 | 200.000000
F368 | 180107.421900 | 151.809700 | 195.000000
P431 | 179841.201800 | 11.978100 | 210.000000
F369 | 179758.361800 | 349.060100 | 170.000000
P432 | 179882.278400 | 41.076600 | 220.000000
F370 | 179899.948100 | 141.586300 | 185.000000
P433 | 179842.086800 | 40.191600 | 210.000000
F371 | 179792.129500 | 107.818600 | 165.000000
P434 | 180042.770400 | 200.683600 | 210.000000
F372 | 179863.525400 | 71.395900 | 155.000000
P435 | 179937.362700 | 105.407700 | 205.000000
F373 | 179893.035900 | 29.510500 | 5.000000
F374 | 179909.835800 | 16.799900 | 190.000000
P436 | 179871.795700 | 65.567000 | 215.000000
F375 | 179887.512200 | 22.323600 | 155.000000
P437 | 179922.088600 | 50.292900 | 215.000000
F376 | 179697.357200 | 190.155000 | 0.000000
P438 | 179930.313100 | 8.224500 | 200.000000
P439 | 179897.598300 | 32.714800 | 215.000000
F377 | 180217.956500 | 520.599300 | 195.000000
P440 | 180182.251000 | 284.652700 | 210.000000
F378 | 180126.831100 | 91.125400 | 180.000000
P441 | 180170.410200 | 11.840800 | 200.000000
F379 | 179884.155300 | 242.675800 | 175.000000
P442 | 180040.359500 | 130.050700 | 205.000000
F380 | 179978.469800 | 94.314500 | 195.000000
P443 | 180020.935100 | 19.424400 | 240.000000
P444 | 179991.836500 | 29.098600 | 205.000000
P445 | 179968.826300 | 23.010200 | 220.000000
F381 | 180050.994900 | 72.525100 | 195.000000
P446 | 179980.575600 | 11.749300 | 230.000000
P447 | 179983.840900 | 3.265300 | 205.000000
P448 | 179969.619800 | 14.221100 | 205.000000
F382 | 179986.480700 | 64.514200 | 195.000000
P449 | 180036.270100 | 66.650300 | 220.000000
F383 | 180005.310100 | 18.829400 | 185.000000
P450 | 180014.495800 | 21.774300 | 255.000000
F384 | 180139.419600 | 134.109500 | 190.000000
P451 | 180123.642000 | 109.146200 | 220.000000
F385 | 180056.228600 | 83.191000 | 180.000000
P452 | 180041.198700 | 82.443300 | 240.000000
F386 | 180070.892300 | 14.663700 | 80.000000
F387 | 180023.696900 | 47.195400 | 75.000000
P453 | 180029.632600 | 11.566100 | 210.000000
F388 | 180110.488900 | 86.792000 | 100.000000
F389 | 180044.525100 | 65.963800 | 55.000000
P454 | 180029.342700 | 0.289900 | 210.000000
F390 | 180197.784400 | 153.259300 | 190.000000
F391 | 180151.214600 | 46.569800 | 195.000000
P455 | 180146.453900 | 117.111200 | 210.000000
F392 | 180193.725600 | 42.511000 | 10.000000
F393 | 180129.257200 | 64.468400 | 5.000000
P456 | 180090.484600 | 55.969300 | 215.000000
F394 | 180072.311400 | 56.945800 | 75.000000
F395 | 180029.617300 | 42.694100 | 85.000000
P457 | 180208.007800 | 117.523200 | 230.000000
F396 | 180159.378100 | 129.760800 | 195.000000
P458 | 180110.946700 | 97.061100 | 210.000000
F397 | 180069.854700 | 89.523400 | 70.000000
F398 | 180028.686500 | 41.168200 | 90.000000
F399 | 180177.581800 | 148.895300 | 190.000000
P459 | 180126.754800 | 15.808100 | 200.000000
P460 | 180172.973600 | 46.218800 | 240.000000
F400 | 180076.507600 | 101.074200 | 190.000000
P461 | 180197.296100 | 24.322500 | 220.000000
F401 | 180347.854600 | 271.347000 | 5.000000
O0 | 180384.521500 | 0.000000 | 470.000000
F402 | 179848.007200 | 499.847400 | 35.000000
F403 | 179657.318100 | 190.689100 | 0.000000
F404 | 179585.159300 | 72.158800 | 15.000000
F405 | 179055.206300 | 529.953000 | 5.000000
P462 | 180290.573100 | 93.277000 | 250.000000
P463 | 180314.117400 | 23.544300 | 215.000000
F406 | 179699.829100 | 644.622800 | 5.000000
P464 | 180128.524800 | 185.592600 | 200.000000
P465 | 180324.996900 | 196.472100 | 200.000000
F407 | 179706.665000 | 6.835900 | 0.000000
P466 | 180210.479700 | 114.517200 | 225.000000
P467 | 180253.585800 | 43.106100 | 260.000000
P468 | 180225.463900 | 28.121900 | 205.000000
P469 | 180266.326900 | 40.863000 | 230.000000
P470 | 180238.937400 | 27.389500 | 210.000000
F408 | 180312.484700 | 605.819700 | 185.000000
F409 | 180153.884900 | 158.599800 | 195.000000
P471 | 180303.115800 | 64.178400 | 200.000000
P472 | 180290.344200 | 12.771600 | 220.000000
F410 | 180271.575900 | 117.691000 | 195.000000
P473 | 180420.455900 | 130.111700 | 210.000000
P474 | 180374.954200 | 45.501700 | 205.000000
F411 | 180245.758100 | 25.817800 | 195.000000
P475 | 180268.005400 | 106.948800 | 205.000000
P476 | 180243.164100 | 24.841300 | 210.000000
P477 | 180294.555700 | 51.391600 | 220.000000
P478 | 180211.349500 | 83.206200 | 205.000000
P479 | 180272.964500 | 61.615000 | 245.000000
P480 | 180228.851300 | 44.113200 | 215.000000
F412 | 180275.238000 | 29.479900 | 185.000000
P481 | 180246.612500 | 17.761200 | 215.000000
P482 | 180264.862100 | 18.249600 | 225.000000
F413 | 180218.322800 | 56.915200 | 195.000000
P483 | 180265.472400 | 0.610300 | 200.000000
F414 | 180235.900900 | 17.578100 | 195.000000
P484 | 180244.888300 | 20.584100 | 230.000000
P485 | 180242.233300 | 2.655000 | 210.000000
F415 | 180267.868000 | 31.967100 | 190.000000
O0 | 180329.803500 | 0.000000 | 1205.000000
F416 | 179925.628700 | 342.239300 | 35.000000
F417 | 180020.462000 | 94.833300 | 65.000000
F418 | 180050.979600 | 30.517600 | 15.000000
F419 | 180088.226300 | 37.246700 | 10.000000
F420 | 180198.013300 | 109.787000 | 90.000000
O0 | 180330.780000 | 0.000000 | 1210.000000
